,DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
307,9/15/2015,NO 15/9-F-1 C,24,228.465131,108.1867002,196.544505,21.47741269,60.309085,31.92062604,73.62471438,4.94689625,434.04,64316.54,890.56,NA,production,OP
308,9/16/2015,NO 15/9-F-1 C,24,225.0274781,108.1766208,193.946756,22.63839379,62.16607292,31.08072208,73.84938,3.963006458,438.65,64702,887.5,NA,production,OP
309,9/17/2015,NO 15/9-F-1 C,24,220.5831898,108.2131258,189.5756944,23.53293192,65.79759375,31.00749542,76.78052563,3.371948542,515.22,76528.74,931.11,NA,production,OP
310,10/15/2015,NO 15/9-F-1 C,24,266.7285533,107.9033923,239.8826644,17.28502076,59.00992167,26.84588896,79.76485313,8.119115208,105.62,16146.96,1645.08,NA,production,OP
311,10/16/2015,NO 15/9-F-1 C,24,257.8551927,108.0525925,228.379254,17.57796599,55.37970917,29.47593875,80.05827896,10.75646792,157.84,23819.66,1228.59,NA,production,OP
312,10/17/2015,NO 15/9-F-1 C,24,254.754354,108.0045248,222.5257363,18.25255797,51.61286688,32.22861771,72.92637271,13.50319,153.95,23111.45,862.14,NA,production,OP
313,10/18/2015,NO 15/9-F-1 C,24,253.1001492,107.9631208,220.2858588,18.16503263,50.16502833,32.81429042,69.05145479,14.09331604,150.21,22354.38,714.55,NA,production,OP
314,10/19/2015,NO 15/9-F-1 C,24,248.9186277,108.092336,215.4606783,18.19844852,52.3161675,33.45794938,72.87741854,14.75386479,225.44,33844.5,861.16,NA,production,OP
315,10/20/2015,NO 15/9-F-1 C,24,244.9060171,108.0876719,211.1332656,18.06249106,51.12081625,33.77275146,69.83978542,15.09192271,220.67,33090.49,816.18,NA,production,OP
316,10/21/2015,NO 15/9-F-1 C,24,243.2117367,108.0309596,210.342775,17.49400509,52.89419563,32.86896167,61.20473438,9.907452292,208.22,31224.76,701.65,NA,production,OP
317,10/22/2015,NO 15/9-F-1 C,24,240.3930963,108.0697556,208.1284285,17.94428052,55.40024979,32.26466771,64.32232271,6.161207708,217.89,32598.24,698.55,NA,production,OP
318,10/23/2015,NO 15/9-F-1 C,24,238.3385127,108.0561298,207.0738333,17.95587252,56.32230521,31.26467938,64.55115646,5.2076625,218.67,32908.07,729.62,NA,production,OP
319,10/24/2015,NO 15/9-F-1 C,24,234.8424308,108.1113835,203.847659,18.26945542,58.32781708,30.99477188,66.50566833,4.639771667,252.89,38310.69,735.2,NA,production,OP
320,10/25/2015,NO 15/9-F-1 C,24,232.592934,108.0744868,202.539827,18.29970684,59.99157,30.053107,66.5843442,5.2331716,284.35,42500.83,786.01,NA,production,OP
321,10/26/2015,NO 15/9-F-1 C,24,226.8444873,108.182854,194.4977521,18.28006062,55.61919021,32.34673521,70.53935813,13.63028583,393.65,64546.06,860.01,NA,production,OP
322,10/27/2015,NO 15/9-F-1 C,24,222.4486848,108.1735023,191.255495,19.62123935,56.48961792,31.19318979,75.35461417,12.50184292,418.62,68466.4,846.55,NA,production,OP
323,10/28/2015,NO 15/9-F-1 C,24,219.6774342,108.1385479,189.7185898,19.94232149,56.47152938,29.95884438,73.91004708,11.28474833,399.81,64240.2,801.29,NA,production,OP
324,10/29/2015,NO 15/9-F-1 C,24,214.7601313,108.227529,185.2670317,19.67619067,67.6650875,29.49309958,76.50866396,7.429941458,606.2,93397.01,1014.43,NA,production,OP
325,11/19/2015,NO 15/9-F-1 C,24,270.762146,107.6116027,243.9200506,17.24473693,56.91126104,26.84209542,64.63461896,5.680281458,57.47,8877.68,849.97,NA,production,OP
326,11/20/2015,NO 15/9-F-1 C,24,263.8815775,107.8838048,237.190015,17.34731271,60.68199979,26.6915625,74.09602354,5.131814792,175.11,27014.97,1130.83,NA,production,OP
327,11/21/2015,NO 15/9-F-1 C,24,251.500484,108.1808183,222.5003585,17.61292518,60.68903313,29.00012542,81.46040458,7.432566042,252.27,38791.28,1424.88,NA,production,OP
328,11/22/2015,NO 15/9-F-1 C,24,244.365389,108.2145673,212.2909033,18.47055794,60.66511104,32.07448563,79.65732021,6.454427708,303.18,46436.13,1031.61,NA,production,OP
329,11/23/2015,NO 15/9-F-1 C,24,239.8340219,108.202041,206.7215858,19.11697292,60.61981875,33.11243604,71.80804917,5.642015417,303.74,46216.16,1034.87,NA,production,OP
330,11/24/2015,NO 15/9-F-1 C,24,236.0929485,108.1676975,203.7749152,19.80119823,60.61336604,32.31803333,73.64569417,4.790470417,301.02,45609.62,910.3,NA,production,OP
331,11/25/2015,NO 15/9-F-1 C,24,232.9872169,108.163431,201.8256998,20.47764385,62.96496,31.16151708,74.78287417,3.622492083,308.88,46935.86,932.64,NA,production,OP
332,11/26/2015,NO 15/9-F-1 C,24,229.8767083,108.1302173,199.9692473,18.94992202,65.61386729,29.90746104,68.73584854,2.534412292,289.87,44165.41,799.32,NA,production,OP
333,11/27/2015,NO 15/9-F-1 C,24,227.0914267,108.1500029,197.4400392,18.53325869,55.41932271,29.6513875,69.42702729,10.64059583,311.81,47139.21,853.14,NA,production,OP
334,11/28/2015,NO 15/9-F-1 C,24,224.2922929,108.1291488,195.1644283,18.70470735,55.42483063,29.12786458,69.37761438,10.37446396,318.61,48869.1,808.83,NA,production,OP
335,11/29/2015,NO 15/9-F-1 C,24,222.1487521,108.1062402,193.6539846,19.3518262,55.49048417,28.4947675,70.79450604,9.748518958,324.82,49522.64,753.11,NA,production,OP
336,11/30/2015,NO 15/9-F-1 C,24,220.5808169,108.0881206,192.8663833,20.12442972,55.47582396,27.71443354,72.69539167,8.985725208,322.18,49034.04,743.13,NA,production,OP
337,12/1/2015,NO 15/9-F-1 C,24,219.2934196,108.0827277,192.1895704,19.54483146,55.73844625,27.10384917,71.46085521,8.557774375,318.37,48722.55,736.98,NA,production,OP
338,12/2/2015,NO 15/9-F-1 C,24,217.1046435,108.1209498,190.3147083,18.11940554,56.25740938,26.78993521,67.98909542,9.076614792,349.66,53110.24,737.72,NA,production,OP
339,12/3/2015,NO 15/9-F-1 C,24,215.2717381,108.1392765,188.9808046,18.75344225,56.99664667,26.29093354,71.85915917,8.583688333,352.55,53761.4,745.33,NA,production,OP
340,12/4/2015,NO 15/9-F-1 C,24,213.6757423,108.1420556,187.9609225,18.17071237,56.93237583,25.71481979,70.50456438,8.386423333,372.09,59284.7,770.98,NA,production,OP
341,12/5/2015,NO 15/9-F-1 C,24,212.1307352,108.1499829,187.02194,17.54687919,56.804535,25.10879521,67.01441042,8.37811625,334.45,51571.83,727.27,NA,production,OP
342,12/6/2015,NO 15/9-F-1 C,24,211.2285285,108.1461823,187.0723715,17.91467998,56.82799854,24.15615708,72.42350688,7.89346875,356.49,54832.72,748.85,NA,production,OP
343,12/7/2015,NO 15/9-F-1 C,24,209.8663035,108.1740944,185.8118967,17.81201251,57.60208354,24.05440688,74.38091271,8.346496042,361.71,55786.96,763.98,NA,production,OP
344,12/8/2015,NO 15/9-F-1 C,24,208.0786727,108.1992708,184.1314275,17.42877705,59.02969146,23.94724521,69.91069313,8.226480417,406.31,62594.94,808.52,NA,production,OP
345,1/5/2016,NO 15/9-F-1 C,24,277.9156621,107.5491533,250.4562583,17.2302159,49.87779938,27.45940375,51.20979313,13.16611625,32.67,5277.18,843.45,NA,production,OP
346,1/6/2016,NO 15/9-F-1 C,24,264.791621,108.0598065,239.2522465,17.28348367,57.80311042,25.53937458,77.96664333,9.769242708,93.87,15281.59,1465.71,NA,production,OP
347,1/7/2016,NO 15/9-F-1 C,24,255.155766,108.1799563,228.2928692,17.43949324,57.47243,26.86289688,79.18714688,11.10311833,164.52,26623.23,1413.28,NA,production,OP
348,1/8/2016,NO 15/9-F-1 C,24,249.9442304,108.1729013,220.7274644,17.73806701,54.51911208,29.21676604,76.90826917,13.46697583,194.43,31122.32,1122.39,NA,production,OP
349,1/9/2016,NO 15/9-F-1 C,24,246.1780992,108.149329,215.6832471,17.91042097,53.01708979,30.49485208,74.29704167,14.75609125,205.53,32916.43,969.51,NA,production,OP
350,1/10/2016,NO 15/9-F-1 C,24,244.5884163,108.0722194,214.3387727,17.7989793,52.21067354,30.24964354,69.10909479,14.51570521,187.41,30048.94,810.95,NA,production,OP
351,1/11/2016,NO 15/9-F-1 C,24,243.1983583,108.0319396,213.8616773,17.64019281,51.28628979,29.33668104,66.23697771,13.61565583,170.45,27228.48,733.88,NA,production,OP
352,1/12/2016,NO 15/9-F-1 C,24,242.5262342,108.0005948,214.2033856,17.89161171,51.57828333,28.32284854,68.36913875,12.60663813,156.61,24965.04,684.72,NA,production,OP
353,1/13/2016,NO 15/9-F-1 C,23.5,240.0587142,108.0722542,211.8302575,17.97398817,52.31771146,28.22845674,71.19905921,13.06689536,232.69,37108.69,846.22,NA,production,OP
354,1/14/2016,NO 15/9-F-1 C,24,236.3205296,108.119899,206.53876,18.05222042,52.69472979,29.78176958,71.27911125,14.09345833,258.42,39859.18,870.9,NA,production,OP
355,1/15/2016,NO 15/9-F-1 C,24,235.444901,108.0550658,207.1494973,17.86939459,52.14367188,28.29540375,68.10737417,12.61441521,199.68,31090.57,726.91,NA,production,OP
356,1/16/2016,NO 15/9-F-1 C,24,234.1718192,108.0475013,206.7395888,18.16948558,52.30153208,27.43223042,70.52714708,11.75278792,199.16,30911.67,694.91,NA,production,OP
357,1/17/2016,NO 15/9-F-1 C,24,233.1650519,108.0341823,206.4943848,18.20228387,52.33152688,26.67066708,70.70417938,10.99956417,197.21,30602.33,672.47,NA,production,OP
358,1/18/2016,NO 15/9-F-1 C,24,231.7261948,108.0564963,205.1798065,18.07954957,52.809105,26.54638833,69.80581688,10.86548042,197.52,30750.88,703.93,NA,production,OP
359,1/19/2016,NO 15/9-F-1 C,24,229.559716,108.108315,202.6876015,18.49580304,53.83305833,26.87211458,73.30598229,11.18508333,257.83,40019.51,780.82,NA,production,OP
360,1/20/2016,NO 15/9-F-1 C,13.84167,227.7219496,107.986626,201.3398651,17.2302043,33.37631771,26.38208448,69.34320803,10.60648876,150.62,24432.48,493.09,NA,production,OP
361,2/7/2016,NO 15/9-F-1 C,24,272.3243098,107.662085,248.4233002,17.23021182,53.38167667,23.90100958,48.51986729,8.206642708,52.25,8288.1,991.31,NA,production,OP
362,2/8/2016,NO 15/9-F-1 C,24,265.137895,107.898271,240.1911508,17.28606403,54.21945813,24.94674417,68.16659292,9.212714583,72.77,11560.47,1062.13,NA,production,OP
363,2/9/2016,NO 15/9-F-1 C,24,258.2538127,108.0555844,230.1227352,17.57415694,54.16731396,28.1310775,72.82864458,12.38774063,118.71,18956.75,1056.77,NA,production,OP
364,2/10/2016,NO 15/9-F-1 C,24,251.4510433,108.1494802,220.047239,17.62838543,54.14206042,31.40380438,78.30915813,15.64533521,207.31,32150.46,1108.05,NA,production,OP
365,2/11/2016,NO 15/9-F-1 C,24,245.6554019,108.1797329,212.4396344,17.64418598,54.17009292,33.2157675,77.27494729,17.42941083,210.23,32735.29,1086.8,NA,production,OP
366,2/12/2016,NO 15/9-F-1 C,24,241.0797625,108.1563388,207.7754688,17.77408614,53.73641771,33.30429375,74.4874925,17.28717646,308.45,47811.78,937.87,NA,production,OP
367,2/13/2016,NO 15/9-F-1 C,24,239.0481219,108.0696121,207.3821029,18.07522276,52.60856229,31.66601896,72.97353771,15.68775458,293.21,45604.08,791.15,NA,production,OP
368,2/14/2016,NO 15/9-F-1 C,24,236.7904596,108.0579075,206.3240346,18.21453344,52.71173125,30.466425,72.49527708,14.49785333,241.12,37809.55,762.75,NA,production,OP
369,2/15/2016,NO 15/9-F-1 C,24,234.7902615,108.0406256,205.3952058,18.26461552,52.63981979,29.39505563,71.67728438,13.45290188,239.99,37454.5,758.97,NA,production,OP
370,2/16/2016,NO 15/9-F-1 C,24,233.1379344,108.022634,204.5750779,17.3624812,52.64716146,28.56285646,61.752515,12.62576563,237.43,37227.14,756.16,NA,production,OP
371,2/17/2016,NO 15/9-F-1 C,24,231.6514077,108.0096952,203.5941888,17.33161595,52.61857188,28.05721896,60.88271417,12.11453458,236.6,36907.86,747.61,NA,production,OP
372,2/18/2016,NO 15/9-F-1 C,24,230.4070452,107.9947977,202.9303594,18.05501977,52.60410271,27.47668583,68.71222021,11.54082354,232.24,36516.14,743.64,NA,production,OP
373,2/19/2016,NO 15/9-F-1 C,24,229.3298321,107.9833756,202.4339181,17.3293883,52.6160475,26.89591396,60.63458979,10.958785,298.12,46879.05,656.99,NA,production,OP
374,2/20/2016,NO 15/9-F-1 C,24,228.5347171,107.9692363,202.3721715,17.60713429,52.57060042,26.16254563,64.9982175,10.24949375,307.88,47840.2,668.78,NA,production,OP
375,2/21/2016,NO 15/9-F-1 C,24,227.4227048,107.9999125,201.2241821,17.93398891,53.22882729,26.19852271,67.60594708,10.3268175,296.78,47176.84,681.94,NA,production,OP
376,2/22/2016,NO 15/9-F-1 C,24,225.8433717,108.0182248,199.9479306,18.6140823,53.59606271,25.89544104,70.94208521,9.92307625,304.54,48861.31,706.98,NA,production,OP
377,2/23/2016,NO 15/9-F-1 C,24,225.187746,108.0020885,200.2135856,18.40060422,53.54758083,24.97416042,69.88051354,9.0277075,303.99,48622.08,713.2,NA,production,OP
378,2/24/2016,NO 15/9-F-1 C,24,224.6027242,108.0206677,199.8854652,18.53905416,54.27180688,24.71725896,70.60494292,8.759052083,327.03,52069.96,717.19,NA,production,OP
379,2/25/2016,NO 15/9-F-1 C,24,222.3822279,108.0810104,196.9682323,19.12264115,54.97036042,25.41399563,72.95335958,9.411443333,338.24,53575.88,741.15,NA,production,OP
380,3/18/2016,NO 15/9-F-1 C,24,281.1776665,107.5569169,253.2637475,17.2303013,49.50087313,27.91391896,57.58435125,12.34390396,37.98,6203.4,843.53,NA,production,OP
381,3/19/2016,NO 15/9-F-1 C,24,275.3207615,107.7989506,248.4307142,17.23149063,51.16092563,26.89004729,61.41428188,11.24990896,63.63,10454.85,930.53,NA,production,OP
382,3/20/2016,NO 15/9-F-1 C,24,270.3450406,107.8949127,241.7313821,17.26970486,51.05473313,28.61365854,70.08410563,12.96471625,81.67,13263.03,858.15,NA,production,OP
383,3/21/2016,NO 15/9-F-1 C,24,265.6512063,107.9762745,234.7719404,17.3829204,51.04212542,30.87926583,71.74652583,15.1982625,108.85,17786.79,919.01,NA,production,OP
384,3/22/2016,NO 15/9-F-1 C,24,260.9005881,108.055869,228.7357108,17.54218362,51.69106729,32.16487729,73.86543667,16.475325,189.41,30603.4,985.24,NA,production,OP
385,3/23/2016,NO 15/9-F-1 C,24,255.5055221,108.125854,221.9181069,17.65118141,52.67782833,33.58741521,74.74770583,17.49478208,243.92,39159.61,976.46,NA,production,OP
386,3/24/2016,NO 15/9-F-1 C,24,250.3933288,108.148804,216.0109573,17.53481017,52.94942542,34.38237146,68.64098,18.07255125,246.84,40029.36,983.16,NA,production,OP
387,3/25/2016,NO 15/9-F-1 C,24,246.1731815,108.1379304,211.9928706,17.67697326,52.93515,34.18031083,72.98476104,17.98593104,248.04,40439.71,935.67,NA,production,OP
388,3/26/2016,NO 15/9-F-1 C,24,241.9594408,108.1495385,208.7210717,17.57825382,53.88785583,33.23836917,68.79303896,17.02758292,265.31,43614.43,913.22,NA,production,OP
389,3/27/2016,NO 15/9-F-1 C,23,238.1317761,108.139165,206.2700313,17.45953425,54.10047478,31.86174478,67.32370326,15.65757891,253.28,42107.87,871.58,NA,production,OP
390,3/28/2016,NO 15/9-F-1 C,24,235.0608371,108.124624,204.562989,18.18982127,54.32923667,30.49784813,73.93519375,14.28813771,271.68,44972.96,881.85,NA,production,OP
391,3/29/2016,NO 15/9-F-1 C,24,231.5243492,108.1301906,202.0440883,18.35244844,54.76381938,29.48026083,76.35266583,13.27991188,275.74,45175.9,894.32,NA,production,OP
392,3/30/2016,NO 15/9-F-1 C,24,228.8528935,108.1063846,200.4571419,18.64895477,54.74366813,28.39575167,74.6300025,12.21164354,293.43,48066.95,832.66,NA,production,OP
393,3/31/2016,NO 15/9-F-1 C,24,226.5552729,108.0909888,198.9652102,18.8322926,54.69002417,27.59006271,74.72568,11.86001,287.42,46865.43,821.07,NA,production,OP
394,4/1/2016,NO 15/9-F-1 C,24,224.5682902,108.0735508,197.5113604,17.8573854,54.77047583,27.05692979,67.33376521,11.37514375,299.49,48700.43,794.2,NA,production,OP
395,4/2/2016,NO 15/9-F-1 C,24,223.0117429,108.0575238,196.6292196,18.32821823,54.68773979,26.38252333,69.55935083,10.68064021,284.72,46880.14,766.23,NA,production,OP
396,4/3/2016,NO 15/9-F-1 C,24,221.8130727,108.0439379,196.1325715,19.05520164,54.724105,25.68050125,72.50212438,9.909726875,280.17,45842.82,748.25,NA,production,OP
397,4/4/2016,NO 15/9-F-1 C,24,220.7797467,108.0419481,195.664941,18.90013838,55.06794667,25.11480563,71.75035313,9.197132292,281.93,45800.83,797.3,NA,production,OP
398,4/5/2016,NO 15/9-F-1 C,24,218.752345,108.0778108,193.4111888,18.95797538,55.99812792,25.34115625,72.21835854,9.101047292,317.38,51990.65,792.76,NA,production,OP
399,4/6/2016,NO 15/9-F-1 C,20.82499,218.4377914,107.8566372,192.8301971,17.23462897,45.143435,25.60759426,66.56839865,9.829701291,208,34998.3,542.39,NA,production,OP
400,7/31/2013,NO 15/9-F-11 H,5.07514,273.9469308,105.55137,179.3823447,21.55025214,2.54080375,94.56458619,55.95889286,66.40376963,190.35,29119.73,0,NA,production,OP
401,8/3/2013,NO 15/9-F-11 H,15.07486,277.7976793,104.933215,181.3021408,1.652925798,6.116181875,96.49553855,41.01908329,68.44110565,590.09,88733.42,0,NA,production,OP
402,8/4/2013,NO 15/9-F-11 H,24,273.5943679,105.4397651,177.3928762,17.30885,9.951288085,96.2014917,52.4552866,67.94375043,1066.46,161227,0,NA,production,OP
403,8/5/2013,NO 15/9-F-11 H,24,272.2984945,105.5378,176.7860781,24.74975277,9.758748125,95.51241638,55.18434234,67.25804979,1059.61,160270.49,0,NA,production,OP
404,8/6/2013,NO 15/9-F-11 H,24,271.5609529,105.5847502,176.5193765,28.25928188,9.882110417,95.04157646,57.21400521,66.79684813,1070.45,160951.3,0,NA,production,OP
405,8/7/2013,NO 15/9-F-11 H,24,271.07159,105.6137642,176.328945,22.08659542,9.788962708,94.742645,58.37687208,66.51122063,1069.96,160232.47,0,NA,production,OP
406,8/8/2013,NO 15/9-F-11 H,24,270.6905248,105.6396081,176.1745433,22.07476542,9.784328333,94.51598146,58.62706729,66.28296292,1062.22,159483.76,0,NA,production,OP
407,8/9/2013,NO 15/9-F-11 H,24,270.2450308,105.6674992,175.9468348,23.18587396,9.914905208,94.29819604,57.72649688,66.06279396,1074,162196.78,0,NA,production,OP
408,8/10/2013,NO 15/9-F-11 H,24,269.9931423,105.6951767,175.9327885,24.28408125,9.880803542,94.06035375,58.42635354,65.83966438,1070.3,161999.01,0,NA,production,OP
409,8/11/2013,NO 15/9-F-11 H,24,269.9582488,105.7177927,175.9891742,25.18169438,9.880837083,93.96907458,58.19650708,65.42617188,1054.09,160095.11,0,NA,production,OP
410,8/12/2013,NO 15/9-F-11 H,24,269.8729,105.7420585,176.0128654,26.02166479,9.84736625,93.86003458,58.75105333,65.15639208,1038.69,159050.28,0,NA,production,OP
411,8/13/2013,NO 15/9-F-11 H,24,269.5607006,105.7760688,176.005561,26.62270438,9.864827708,93.55513958,58.55149042,65.2205325,1050.89,160116.29,0,NA,production,OP
412,8/14/2013,NO 15/9-F-11 H,24,269.4122385,105.8033304,176.1838835,27.54348208,9.796098125,93.228355,58.84924875,64.99050458,1044.55,158506.74,0,NA,production,OP
413,8/15/2013,NO 15/9-F-11 H,24,269.3618933,105.8236021,176.2825829,27.96880208,9.837349792,93.07931042,57.45699875,64.8185475,1044.6,158971.52,0,NA,production,OP
414,8/16/2013,NO 15/9-F-11 H,24,267.6130915,105.8856052,175.7623121,23.73333042,9.910574792,91.85077938,58.584645,63.58307958,1075.73,162409.96,0,NA,production,OP
415,8/17/2013,NO 15/9-F-11 H,24,266.9568494,105.9247565,175.5122642,21.24099583,10.09222208,91.44458521,57.51755479,63.17919083,1088.86,165357.19,0,NA,production,OP
416,8/18/2013,NO 15/9-F-11 H,24,268.0217733,105.9068702,176.0847569,20.31733771,9.786481458,91.93701646,56.50328521,63.66831917,1041.92,158398.44,0,NA,production,OP
417,8/19/2013,NO 15/9-F-11 H,24,266.0270323,105.9823098,175.2747142,23.00832708,9.866035625,90.75231813,60.08395479,62.48956083,1047.06,158556.68,59.06,NA,production,OP
418,8/20/2013,NO 15/9-F-11 H,24,266.5597585,105.9779373,175.5531631,23.03684188,9.813110625,91.00659542,59.50129479,62.76467104,1024.24,156092.13,58.7,NA,production,OP
419,8/21/2013,NO 15/9-F-11 H,24,266.4302396,105.9954902,175.5739179,23.65000208,10.10167604,90.85632167,59.89067188,62.61127479,1050.43,160102.74,59.5,NA,production,OP
420,8/22/2013,NO 15/9-F-11 H,24,266.4187838,106.0122494,175.6257455,23.81089894,10.02474021,90.7930383,60.81466723,62.5499666,1045.41,158664.64,62.24,NA,production,OP
421,8/23/2013,NO 15/9-F-11 H,24,266.4161856,106.025194,175.6383375,24.03189646,10.08765313,90.77784813,60.12430479,62.539235,1038.88,159070.89,59.27,NA,production,OP
422,8/24/2013,NO 15/9-F-11 H,24,266.4586944,106.0357067,175.7067413,24.16203375,10.05771896,90.75195313,59.09577271,62.50523063,1030.14,158003.56,60.68,NA,production,OP
423,8/25/2013,NO 15/9-F-11 H,24,266.6336071,106.0405831,175.8354179,24.59393458,10.081355,90.79818917,60.04049167,62.55105229,1029.58,157310.71,60.86,NA,production,OP
424,8/26/2013,NO 15/9-F-11 H,24,266.7567967,106.0480004,175.931026,24.88270625,10.12379708,90.82577063,60.18992625,62.57272771,1030.05,157362.26,61.34,NA,production,OP
425,8/27/2013,NO 15/9-F-11 H,19.64181,267.3017907,106.0571247,176.0990284,24.94828474,8.399123542,91.20276226,58.26672351,62.8637716,697.86,108778.94,38.36,NA,production,OP
426,9/3/2013,NO 15/9-F-11 H,24,276.0286294,105.6053417,182.3913821,3.443952083,9.482035833,93.63724729,49.96496583,65.02622396,940.96,146563.91,54.05,NA,production,OP
427,9/4/2013,NO 15/9-F-11 H,24,270.2151335,105.7502619,177.6815023,12.58368188,9.642923333,92.53363125,55.41731542,63.97368625,969.43,151072.95,57.78,NA,production,OP
428,9/5/2013,NO 15/9-F-11 H,24,267.2551292,105.8556177,176.558279,17.72550479,9.8462925,90.69685021,58.39754833,62.28169083,1016.4,157401.48,63.51,NA,production,OP
429,9/6/2013,NO 15/9-F-11 H,24,262.9497604,106.0044552,174.7364023,23.29052167,10.23642479,88.21335813,61.94082063,59.73397104,1156.84,176758.83,81.73,NA,production,OP
430,9/7/2013,NO 15/9-F-11 H,24,262.6432904,106.0340223,174.6395583,24.75306875,10.22813917,88.00373208,61.83912854,59.57163542,1150.65,175762.3,82.15,NA,production,OP
431,9/8/2013,NO 15/9-F-11 H,24,262.6987496,106.0452458,174.6734569,25.83551958,10.20268563,88.02529271,62.54894625,59.60498396,1140.41,173484.15,81.66,NA,production,OP
432,9/9/2013,NO 15/9-F-11 H,24,262.9228413,106.0507696,174.7665749,26.26606596,9.942059167,88.15626638,62.6207883,59.72425681,1109.4,169280.73,78.84,NA,production,OP
433,9/10/2013,NO 15/9-F-11 H,24,262.8935746,106.0625129,174.7645094,26.25135375,10.16507167,88.12906521,61.73411854,59.70592563,1118.97,170574.2,80.99,NA,production,OP
434,9/11/2013,NO 15/9-F-11 H,24,262.9210365,106.0717519,174.7823788,27.09082625,10.16986875,88.13865771,62.12715042,59.62393354,1102.58,168495.87,80.65,NA,production,OP
435,9/12/2013,NO 15/9-F-11 H,18.64181,263.0465128,106.0850589,175.2602797,16.91922582,8.324741458,87.78623305,61.93315904,59.48832386,809.9,126489.15,56.96,NA,production,OP
436,9/15/2013,NO 15/9-F-11 H,24,263.5583869,105.6765288,176.1390742,4.119458958,10.07243417,87.41931271,54.6327875,59.07919667,982.21,150589.13,69.69,NA,production,OP
437,9/16/2013,NO 15/9-F-11 H,22.5,261.9300047,105.8405759,175.1208401,8.643075315,9.401079792,86.80916459,57.46415807,58.59878746,947.47,146223.47,58.4,NA,production,OP
438,9/17/2013,NO 15/9-F-11 H,24,260.8941154,105.932086,174.4184213,11.45848104,9.964684167,86.47569417,58.82065813,57.99025708,1042,161132.48,61.02,NA,production,OP
439,9/18/2013,NO 15/9-F-11 H,10.97514,259.758899,106.00052,175.2841155,13.61320889,5.417828333,84.47478347,62.14229937,56.31831116,474.31,74879.68,28.5,NA,production,OP
440,9/21/2013,NO 15/9-F-11 H,9.80848,265.402798,105.6765303,178.5601613,5.283879232,5.044405833,86.84263664,56.14810939,58.84005283,309.88,49034.32,17.86,NA,production,OP
441,9/22/2013,NO 15/9-F-11 H,24,265.1745106,105.5737733,177.3404765,4.385844232,9.713605833,87.83403414,54.66850351,59.60332974,1034.51,158716.07,70.46,NA,production,OP
442,9/23/2013,NO 15/9-F-11 H,24,261.3137813,105.8529571,174.7788235,11.62966333,10.23974354,86.53495771,62.21249125,58.193455,1074.59,164937.58,63.63,NA,production,OP
443,9/24/2013,NO 15/9-F-11 H,24,260.9021365,105.9084377,174.5338485,13.30866333,10.35389146,86.36828792,62.53746729,58.02117646,1142.53,176048.5,69.09,NA,production,OP
444,9/25/2013,NO 15/9-F-11 H,24,262.002206,105.8952202,175.0212619,12.96085833,10.06006667,86.98094417,61.82226771,58.63700521,1107.51,170940.18,66.64,NA,production,OP
445,9/26/2013,NO 15/9-F-11 H,24,260.7145481,105.9396925,174.4749335,14.15279938,10.15459083,86.23961458,62.53734438,57.90415208,1124.52,173512.2,67.6,NA,production,OP
446,9/27/2013,NO 15/9-F-11 H,8.30848,261.5337623,105.9488808,175.1030883,14.55003679,4.538178542,86.430674,62.62474849,58.25553267,299.46,49540.21,17.92,NA,production,OP
447,9/28/2013,NO 15/9-F-11 H,12.35819,263.9707402,105.3378341,178.4731282,2.278573561,5.838221667,85.49761193,52.73405973,57.07534651,380.03,59608.43,20.69,NA,production,OP
448,9/29/2013,NO 15/9-F-11 H,24,253.090994,103.0088865,167.9706831,10.98512208,10.3539175,85.12031083,60.36964,56.63968208,1158.6,179470.15,70.99,NA,production,OP
449,9/30/2013,NO 15/9-F-11 H,24,255.1796963,104.5273644,170.4397188,14.5291525,10.41745646,84.7399775,61.52698438,56.26028167,1194.95,184725.05,69.16,NA,production,OP
450,10/1/2013,NO 15/9-F-11 H,24,258.3186425,105.9624619,173.5689523,15.20211417,10.42921417,84.74969021,60.769635,56.27182708,1195.94,184617.7,83.62,NA,production,OP
451,10/2/2013,NO 15/9-F-11 H,24,258.2507254,105.9895113,173.5296529,15.47756813,10.42832292,84.7210725,60.3541275,56.24400646,1249.05,193060.02,73.75,NA,production,OP
452,10/3/2013,NO 15/9-F-11 H,24,258.2099564,106.0075691,173.5284681,15.67058723,10.44692489,84.6814883,59.73239936,56.20057872,1245.28,193256.1,68.73,NA,production,OP
453,10/4/2013,NO 15/9-F-11 H,24,258.2508135,106.0215948,173.5346313,16.12281417,10.45133458,84.71618229,60.52594313,56.22224104,1242.87,192685.13,67.04,NA,production,OP
454,10/5/2013,NO 15/9-F-11 H,24,258.2383144,106.0336613,173.5847352,16.55211771,10.30125271,84.65357917,62.89103708,56.17987625,1235.41,189860.71,66.59,NA,production,OP
