"","DATEPRD","WELL_BORE_CODE","ON_STREAM_HRS","AVG_DOWNHOLE_PRESSURE","AVG_DOWNHOLE_TEMPERATURE","AVG_DP_TUBING","AVG_ANNULUS_PRESS","AVG_CHOKE_SIZE_P","AVG_WHP_P","AVG_WHT_P","DP_CHOKE_SIZE","BORE_OIL_VOL","class","WI1","WI2"
"4032",2014-03-29,"NO 15/9-F-11 H",12.44153,259.274911625226,105.33135557884,182.919959807918,9.50808129352258,7.89587604166667,76.3549518173086,48.6750955482887,44.2243583175944,357.54,7,2590.663088125,4138.9876025
"4033",2014-03-30,"NO 15/9-F-14 H",23,255.79501,99.9315197727273,223.302890454545,20.6214345454545,94.8627697826087,32.4921195454545,88.1494909090909,2.55766136363636,487.12,5,5151.23197847826,6617.29671586957
"4034",2014-03-30,"NO 15/9-F-11 H",23,235.741840227273,106.055632954545,168.011402954545,22.8177440909091,11.0541069565217,67.7304372727273,65.6737563636364,39.2711268181818,1111.8,9,5151.23197847826,6617.29671586957
"4035",2014-03-30,"NO 15/9-F-12 H",23,255.730755057115,100.487309439822,230.509505812131,19.4527888636364,97.8260869565217,31.8315525,90.4805863636364,3.26634113636364,234.42,1,5151.23197847826,6617.29671586957
"4036",2014-03-30,"NO 15/9-F-15 D",23,199.969755454545,106.496320681818,155.099039772727,21.2032425,12.65657,44.8707156818182,31.413085,15.4354877272727,343.28,6,5151.23197847826,6617.29671586957
"4037",2014-03-31,"NO 15/9-F-15 D",24,200.092151666667,106.535395208333,155.031647916667,23.2866802083333,12.7818760416667,45.06050375,32.847055,15.644185625,232.99,1,5353.399208125,6994.40090958333
"4038",2014-03-31,"NO 15/9-F-11 H",24,235.01954375,106.227378125,166.824946666667,24.9502983333333,11.6329441666667,68.1945970833333,66.224361875,39.7586158333333,1261.62,4,5353.399208125,6994.40090958333
"4039",2014-03-31,"NO 15/9-F-14 H",24,255.800964791667,99.9712316666667,223.415594583333,20.7924591666667,100,32.3853702083333,88.1522441666667,2.47696125,530.62,4,5353.399208125,6994.40090958333
"4040",2014-03-31,"NO 15/9-F-12 H",24,252.85913731172,100.540850379949,221.292587522246,19.771361875,99.997238125,32.074245,90.64079375,3.499925625,247.62,10,5353.399208125,6994.40090958333
"4041",2014-04-01,"NO 15/9-F-12 H",24,251.321210418628,100.55356479401,219.583899147266,19.9332766666667,99.975228125,32.182571875,90.4690739583333,3.60953395833333,246.51,8,5472,6907
"4042",2014-04-01,"NO 15/9-F-14 H",24,255.78118,99.9964545833333,223.354498333333,20.8729845833333,100,32.4266816666667,88.1780270833333,2.49013541666667,528.32,1,5472,6907
"4043",2014-04-01,"NO 15/9-F-11 H",24,235.155808333333,106.2673175,166.734254375,25.658271875,11.6553120833333,68.4215539583333,65.869234375,39.9699627083333,1260.09,6,5472,6907
"4044",2014-04-01,"NO 15/9-F-15 D",24,201.4224075,106.516709583333,155.579668333333,22.895553125,12.5760758333333,45.8427391666667,31.8441845833333,16.4136214583333,244.15,2,5472,6907
"4045",2014-04-02,"NO 15/9-F-12 H",24,252.008938214937,100.559885076744,220.280843141286,20.07270125,99.9773885416667,32.1944064583333,90.6721489583333,3.60983645833333,247.15,9,5697,6711
"4046",2014-04-02,"NO 15/9-F-11 H",24,235.400797083333,106.284189375,166.795596041667,26.0547420833333,11.6484910416667,68.6052010416667,65.6637841666667,40.1617185416667,1262.15,4,5697,6711
"4047",2014-04-02,"NO 15/9-F-14 H",24,255.697329375,99.9998395833333,223.31233125,20.9009810416667,100,32.384998125,87.9121160416667,2.439900625,529.68,4,5697,6711
"4048",2014-04-02,"NO 15/9-F-15 D",24,201.166395625,106.536902083333,155.299830833333,23.2757352083333,12.5452302083333,45.8665647916667,29.1557075,16.4650697916667,243.97,1,5697,6711
"4049",2014-04-03,"NO 15/9-F-11 H",24,235.289303333333,106.297985,166.728480208333,26.2336735416667,11.646338125,68.560823125,65.6321308333333,40.1211135416667,1266.28,7,5689,6763
"4050",2014-04-03,"NO 15/9-F-14 H",24,255.810247916667,100.002445625,223.452571666667,20.8562383333333,100,32.35767625,87.1439004166667,2.418221875,531.58,6,5689,6763
"4051",2014-04-03,"NO 15/9-F-12 H",24,248.01618083934,100.633735667143,215.948275573082,20.0193952083333,99.9717420833333,32.4122764583333,90.13484375,3.81580541666667,248.03,2,5689,6763
"4052",2014-04-03,"NO 15/9-F-15 D",24,200.827225833333,106.549931458333,155.049869583333,23.3064810416667,12.5404029166667,45.77735625,27.134248125,16.3453922916667,244.72,8,5689,6763
"4053",2014-04-04,"NO 15/9-F-15 D",24,200.369684583333,106.5656925,154.804500625,23.1449285416667,12.5363410416667,45.5651839583333,24.7013764583333,16.1345916666667,248.08,6,5771,6732
"4054",2014-04-04,"NO 15/9-F-12 H",24,241.4699856134,100.912355747785,209.272578602908,19.88486375,99.9639247916667,32.5770372916667,89.13886,3.99683895833333,206.64,1,5771,6732
"4055",2014-04-04,"NO 15/9-F-14 H",24,255.895891041667,100.013387291667,223.584736458333,20.7441720833333,100,32.3111545833333,85.2419589583333,2.388615,539.14,3,5771,6732
"4056",2014-04-04,"NO 15/9-F-11 H",24,235.333329166667,106.309695416667,166.719282708333,26.2202439583333,11.624163125,68.6140464583333,64.5572910416667,40.169321875,1280.31,9,5771,6732
"4057",2014-04-05,"NO 15/9-F-12 H",24,244.134874287647,100.783599265079,211.903035710943,19.929754375,99.9432610416667,32.5675895833333,89.6405439583333,3.98133916666667,210.29,5,5946,6566
"4058",2014-04-05,"NO 15/9-F-14 H",24,255.934369148936,100.022822553191,223.586058510638,20.79701,97.9166666666667,32.3483106382979,86.5128738297872,2.40618978723404,539.2,9,5946,6566
"4059",2014-04-05,"NO 15/9-F-15 D",24,200.441055957447,106.568578958333,154.873725319149,23.1867336170213,12.2792,45.5673306382979,27.3181761702128,16.1358938297872,245.44,6,5946,6566
"4060",2014-04-05,"NO 15/9-F-11 H",24,235.418441276596,106.318490212766,166.741557021277,26.3973536170213,11.5344140425532,68.6768842553192,63.4758040425532,40.2278225531915,1286.67,9,5946,6566
"4061",2014-04-06,"NO 15/9-F-14 H",18.225,256.696756995885,100.027727722908,224.196405281207,20.8738494513032,74.9720579166667,32.5003517146776,87.1843825377229,2.72795126200274,401.1,10,4371,4969
"4062",2014-04-06,"NO 15/9-F-11 H",18.05847,236.570803026419,106.320151810635,167.723540420456,26.501341544627,9.70803446808511,68.8472626059627,64.3382216078494,40.484023994386,925.83,3,4371,4969
"4063",2014-04-06,"NO 15/9-F-12 H",18.05833,252.775894145291,101.556525454097,216.219739695095,20.0082611698535,74.4350264583333,32.7994866154345,90.0466882125313,4.28771387380228,171.1,8,4371,4969
"4064",2014-04-06,"NO 15/9-F-15 D",18.05833,200.385265099065,106.578827586632,154.89908420684,22.9721208580417,10.6482885416667,45.4861808922254,29.4211411976578,16.0870156876466,183.67,9,4371,4969
"4065",2014-04-07,"NO 15/9-F-15 D",18.94167,206.971416274563,106.089328801948,159.69277345034,15.2502621216186,10.023460625,47.278642824223,26.4357425012631,18.5363545888668,208.02,8,3509,2948
"4066",2014-04-07,"NO 15/9-F-11 H",3.5,259.067489252791,104.968885610806,177.174594333984,3.68441348478842,1.84061916666667,81.8928949188067,45.6032175043786,53.5118220577615,52.88,1,3509,2948
"4067",2014-04-07,"NO 15/9-F-14 H",18.94167,260.684203887698,99.9848877589516,225.574653324221,19.5386448574175,59.6311375,35.1095505634772,83.2674801468508,6.11121390566935,428.03,8,3509,2948
"4068",2014-04-07,"NO 15/9-F-12 H",5,247.225002767373,103.523905196171,204.06924333597,14.4516375189164,10.9946977083333,34.4574597547365,82.1598968554706,6.08916503798952,12.44,1,3509,2948
"4069",2014-04-08,"NO 15/9-F-14 H",24,255.671115625,100.006185208333,223.4317275,20.93867,100,32.239388125,87.9915039583333,2.58948354166667,543.96,1,5995.27230083333,4867.46011270833
"4070",2014-04-08,"NO 15/9-F-12 H",24,254.549487144064,100.438970476085,223.396566537411,19.0603329166667,99.9016047916667,31.7256885416667,90.141711875,3.16265104166667,198.5,2,5995.27230083333,4867.46011270833
"4071",2014-04-08,"NO 15/9-F-11 H",24,243.108703333333,105.824931666667,172.529655,18.535088125,10.3685858333333,70.5790483333333,61.2086454166667,42.1455360416667,1040.68,6,5995.27230083333,4867.46011270833
"4072",2014-04-08,"NO 15/9-F-15 D",24,199.909044791667,106.542360833333,154.748136666667,22.0643710416667,12.620966875,45.160908125,29.9033470833333,15.88343875,240.57,8,5995.27230083333,4867.46011270833
"4073",2014-04-09,"NO 15/9-F-12 H",24,252.704527234062,100.558882099523,221.063848737358,19.8937289583333,99.963968125,32.1476970833333,90.7556989583333,3.557681875,209.39,10,6409.375,6155.8
"4074",2014-04-09,"NO 15/9-F-11 H",24,235.152372083333,106.2012825,167.132686041667,25.3928691666667,11.188099375,68.0196860416667,66.5824045833333,39.5762239583333,1217.92,4,6409.375,6155.8
"4075",2014-04-09,"NO 15/9-F-14 H",24,255.926043541667,100.02392125,223.535634166667,21.1032060416667,100,32.390409375,88.3037983333333,2.52854895833333,573.63,6,6409.375,6155.8
"4076",2014-04-09,"NO 15/9-F-15 D",24,200.106830625,106.5518575,154.718341875,22.8068566666667,12.4527089583333,45.38848875,32.298656875,15.9685983333333,249.1,8,6409.375,6155.8
"4077",2014-04-10,"NO 15/9-F-12 H",21.96,252.125909477347,100.806136282181,223.616002403988,19.9189782258065,82.8364252083333,32.3141819354839,90.3587080645161,3.89262491935484,202.46,7,4327.18369020833,4701.58367708333
"4078",2014-04-10,"NO 15/9-F-14 H",16.29166,261.779017265975,99.9557072971692,225.999930759106,19.712598603003,60.3944872916667,35.7790865068692,84.2431753128595,6.27308755611153,294.4,10,4327.18369020833,4701.58367708333
"4079",2014-04-10,"NO 15/9-F-11 H",21.95838,244.140768044432,106.052881590769,171.515172443149,22.4626506563736,9.2376625,72.625595601283,60.9136193256014,44.3903715606343,985.07,7,4327.18369020833,4701.58367708333
"4080",2014-04-10,"NO 15/9-F-15 D",21.70833,203.133391651744,106.416075647123,156.611890353606,20.3680186792443,11.134303125,46.5215012981376,29.6879991753903,17.3381187779161,220.07,10,4327.18369020833,4701.58367708333
"4081",2014-04-11,"NO 15/9-F-11 H",24,235.307363333333,106.295065208333,166.816552708333,26.863146875,11.2751214583333,68.490810625,65.7348425,39.9537672916667,1259.32,3,6066.18416604167,6568.23136875
"4082",2014-04-11,"NO 15/9-F-15 D",24,200.078907708333,106.587505416667,154.656515,22.6261039583333,12.3366745833333,45.4223927083333,31.5342975,15.9331152083333,251.02,1,6066.18416604167,6568.23136875
"4083",2014-04-11,"NO 15/9-F-12 H",24,248.930616036186,100.61650186598,216.882794459519,20.0531085416667,99.9507979166667,32.4099316666667,90.3063045833333,3.78445791666667,213.71,1,6066.18416604167,6568.23136875
"4084",2014-04-11,"NO 15/9-F-14 H",24,255.917259791667,99.988280625,223.400037916667,20.9561908333333,100,32.517221875,87.9321289583333,2.81038041666667,585.5,7,6066.18416604167,6568.23136875
"4085",2014-04-12,"NO 15/9-F-15 D",24,199.964206875,106.616266458333,154.557925416667,22.5301629166667,12.2973779166667,45.4062814583333,28.1933547916667,15.91261375,249.52,2,6078.820976875,6498.483856875
"4086",2014-04-12,"NO 15/9-F-12 H",24,235.902901776387,101.277544599257,203.689638124111,19.9135408333333,99.98453,32.7283604166667,88.3261491666667,4.08502229166667,213.39,7,6078.820976875,6498.483856875
"4087",2014-04-12,"NO 15/9-F-11 H",24,235.120083333333,106.316728958333,166.637273958333,26.8725072916667,11.2616670833333,68.482809375,62.1536072916667,39.9423122916667,1254.79,6,6078.820976875,6498.483856875
"4088",2014-04-12,"NO 15/9-F-14 H",24,256.133248958333,100.003984375,223.677304791667,20.912120625,100,32.4559441666667,86.2813441666667,2.73407291666667,584.55,1,6078.820976875,6498.483856875
"4089",2014-04-13,"NO 15/9-F-14 H",24,256.171319583333,100.007953125,223.68434375,20.909845,100,32.4869758333333,87.7777710416667,2.774643125,577.19,10,6437.642531875,6207.67994666667
"4090",2014-04-13,"NO 15/9-F-15 D",24,200.317248958333,106.639730625,154.875069166667,22.2791829166667,12.3146191666667,45.4421797916667,29.9780147916667,15.9557577083333,246.85,3,6437.642531875,6207.67994666667
"4091",2014-04-13,"NO 15/9-F-11 H",24,235.381026875,106.324960833333,166.7681775,26.9146395833333,11.3227725,68.612849375,65.1999614583333,40.0743352083333,1250.18,1,6437.642531875,6207.67994666667
"4092",2014-04-13,"NO 15/9-F-12 H",24,249.679060834122,100.600909058561,217.702497676109,19.9515283333333,99.9239839583333,32.3713897916667,90.377489375,3.72434020833333,210.65,7,6437.642531875,6207.67994666667
"4093",2014-04-14,"NO 15/9-F-11 H",24,235.55491787234,106.329167021277,166.824866170213,27.136565106383,11.0930302083333,68.7300517021277,65.3536127659575,40.2023559574468,1245.44,9,6492.20906041667,6151.75202895833
"4094",2014-04-14,"NO 15/9-F-14 H",24,256.281271489362,99.9999587234043,223.787392553191,20.8259219148936,97.9166666666667,32.4938789361702,88.1540893617021,2.77307382978723,584.55,2,6492.20906041667,6151.75202895833
"4095",2014-04-14,"NO 15/9-F-12 H",24,250.184314558957,100.736379877132,218.860544726639,19.910725,97.7972433333333,32.3823514893617,90.5288327659574,3.75290234042553,215.16,6,6492.20906041667,6151.75202895833
"4096",2014-04-14,"NO 15/9-F-15 D",24,200.378721458333,106.64607106383,155.006585288121,22.2485725531915,12.0671027083333,45.3721361702128,30.645730212766,15.88972,247.48,8,6492.20906041667,6151.75202895833
"4097",2014-04-15,"NO 15/9-F-12 H",24,248.987339713755,100.625802542602,216.931344132366,20.1185116666667,99.84657375,32.4490683333333,90.4083466666667,3.83164458333333,210.76,9,6606.74287354167,6078.31873270833
"4098",2014-04-15,"NO 15/9-F-15 D",24,200.217229791667,106.654969375,154.982299375,22.6206264583333,12.33761375,45.2349304166667,32.0380170833333,15.754616875,247.69,2,6606.74287354167,6078.31873270833
"4099",2014-04-15,"NO 15/9-F-14 H",24,256.423687083333,100.000098958333,223.931426875,20.9501220833333,100,32.4922602083333,88.2699958333333,2.80225458333333,577.68,9,6606.74287354167,6078.31873270833
"4100",2014-04-15,"NO 15/9-F-11 H",24,235.534432291667,106.336255208333,166.816932916667,27.5162704166667,11.3541010416667,68.717499375,65.44227625,40.19492375,1256.97,5,6606.74287354167,6078.31873270833
"4101",2014-04-16,"NO 15/9-F-14 H",24,255.866422291667,99.7357233333333,223.461472083333,20.8363291666667,100,32.4049502083333,86.6899395833333,2.70840729166667,576.69,1,6834.439819375,5841.15461
"4102",2014-04-16,"NO 15/9-F-11 H",24,234.923210833333,105.98055625,166.16534125,27.4019229166667,11.3222333333333,68.7578695833333,62.104795625,40.2176447916667,1248.98,4,6834.439819375,5841.15461
"4103",2014-04-16,"NO 15/9-F-15 D",24,199.50073,106.485015,154.371785625,22.575245,12.3638841666667,45.128944375,29.3223464583333,15.6437779166667,247.99,8,6834.439819375,5841.15461
"4104",2014-04-16,"NO 15/9-F-12 H",24,235.095425914308,101.330070360983,202.881437737329,19.9511152083333,99.8246875,32.8047416666667,88.3893052083333,4.19950583333333,210.38,3,6834.439819375,5841.15461
"4105",2014-04-17,"NO 15/9-F-14 H",24,256.675970625,100.00916,224.209140208333,20.8882208333333,100,32.4668304166667,87.4606041666667,2.75817708333333,583.62,6,6996.86918729167,5679.53401270833
"4106",2014-04-17,"NO 15/9-F-12 H",24,244.185774229678,100.786935232108,211.935596746876,19.9380966666667,99.9242760416667,32.5972458333333,89.642411875,3.951191875,213,2,6996.86918729167,5679.53401270833
"4107",2014-04-17,"NO 15/9-F-15 D",24,200.2243225,106.657093333333,155.151407083333,22.5866116666667,12.3312908333333,45.0729154166667,30.43119625,15.58855875,250.07,6,6996.86918729167,5679.53401270833
"4108",2014-04-17,"NO 15/9-F-11 H",24,235.117033333333,106.360837916667,166.593580625,27.6585422916667,11.3413172916667,68.5234527083333,64.1624152083333,39.969895625,1267.54,4,6996.86918729167,5679.53401270833
"4109",2014-04-18,"NO 15/9-F-15 D",24,200.156381458333,106.658401041667,155.164349583333,22.6566608333333,12.3137839583333,44.992031875,32.47302125,15.5136816666667,247.18,5,7078.72991854167,5621.83042979167
"4110",2014-04-18,"NO 15/9-F-11 H",24,235.545546458333,106.361665208333,166.800583333333,27.9541916666667,11.3500372916667,68.744963125,66.0223114583333,40.2204891666667,1256.91,6,7078.72991854167,5621.83042979167
"4111",2014-04-18,"NO 15/9-F-12 H",24,250.590628104236,100.604704746021,218.4844133297,20.0692272916667,99.9691604166667,32.461731875,90.7919495833333,3.82297458333333,210.99,1,7078.72991854167,5621.83042979167
"4112",2014-04-18,"NO 15/9-F-14 H",24,256.745660208333,100.011603333333,224.272091458333,20.9870597916667,100,32.47356875,88.4501720833333,2.77191541666667,578,8,7078.72991854167,5621.83042979167
"4113",2014-04-19,"NO 15/9-F-11 H",24,234.98512,106.374797083333,166.541296041667,28.3900933333333,11.483695625,68.4438239583333,66.4662779166667,39.9140433333333,1283.57,10,7126.44944791667,5591.25969833333
"4114",2014-04-19,"NO 15/9-F-15 D",24,199.517332916667,106.6733,154.82168,22.9246877083333,12.4517766666667,44.6956529166667,32.4636266666667,15.2228527083333,251.39,8,7126.44944791667,5591.25969833333
"4115",2014-04-19,"NO 15/9-F-12 H",24,250.212590235543,100.624873125834,218.04917670793,20.23944,99.8076533333333,32.541946875,90.864905625,3.922941875,211.19,9,7126.44944791667,5591.25969833333
"4116",2014-04-19,"NO 15/9-F-14 H",24,256.841312083333,100.013980625,224.430005208333,21.099198125,100,32.411306875,88.4304772916667,2.73173,578.95,7,7126.44944791667,5591.25969833333
"4117",2014-04-20,"NO 15/9-F-15 D",24,199.469881041667,106.671495208333,154.85527125,22.8411466666667,12.5045672916667,44.6146097916667,31.4827289583333,15.12389125,251,7,6342.5776525,5417.57797958333
"4118",2014-04-20,"NO 15/9-F-11 H",24,235.053488541667,106.384726041667,166.54695375,28.5172341666667,11.5426,68.5065347916667,66.3675879166667,39.9825122916667,1284.97,9,6342.5776525,5417.57797958333
"4119",2014-04-20,"NO 15/9-F-12 H",24,250.46414381106,100.620757680031,218.327129850429,20.2312022916667,99.821195,32.5235877083333,90.8828666666667,3.89342354166667,209.66,8,6342.5776525,5417.57797958333
"4120",2014-04-20,"NO 15/9-F-14 H",24,256.912635416667,100.014493333333,224.479152916667,21.089126875,100,32.4334825,88.3100070833333,2.73991145833333,574.74,4,6342.5776525,5417.57797958333
"4121",2014-04-21,"NO 15/9-F-12 H",24,247.410609552772,103.226386418897,204.010732442805,19.4122245833333,58.24695875,42.4514975,87.3568216666667,14.0210333333333,169.26,7,5662.27411708333,4768.82160979167
"4122",2014-04-21,"NO 15/9-F-14 H",24,256.30745875,100.01925375,224.314681041667,21.100840625,100,31.9927777083333,88.4070304166667,2.81111083333333,575.45,5,5662.27411708333,4768.82160979167
"4123",2014-04-21,"NO 15/9-F-15 D",24,199.786580833333,106.658979583333,155.118108541667,22.6338079166667,12.4038329166667,44.6684722916667,34.595614375,15.9789785416667,248.55,3,5662.27411708333,4768.82160979167
"4124",2014-04-21,"NO 15/9-F-11 H",24,235.873937708333,106.375467916667,166.933555833333,28.29290375,11.407276875,68.940381875,66.7202341666667,40.4088189583333,1261.85,1,5662.27411708333,4768.82160979167
"4125",2014-04-22,"NO 15/9-F-11 H",24,235.996225,106.37972,166.985180416667,28.474721875,11.3450260416667,69.0110445833333,66.374298125,40.4769977083333,1206.79,7,5789.49255354167,4247.45394166667
"4126",2014-04-22,"NO 15/9-F-15 D",24,199.969738541667,106.652065,155.260995208333,22.2936808333333,12.3105891666667,44.7087433333333,32.6575902083333,16.38912,237.41,5,5789.49255354167,4247.45394166667
"4127",2014-04-22,"NO 15/9-F-14 H",24,256.044790833333,100.02975,224.437389375,21.1085960416667,100,31.6074014583333,88.2211364583333,2.84617958333333,555.35,1,5789.49255354167,4247.45394166667
"4128",2014-04-22,"NO 15/9-F-12 H",24,237.570585860328,106.024342715148,185.888680458564,18.3852039583333,35.0532122916667,50.7391297916667,84.0616108333333,22.4369727083333,137.8,6,5789.49255354167,4247.45394166667
"4129",2014-04-23,"NO 15/9-F-14 H",24,256.261188541667,100.02975,224.690038541667,20.9796766666667,100,31.57115,86.117856875,2.78057125,581.4,9,6465.91888416667,5060.79575375
"4130",2014-04-23,"NO 15/9-F-12 H",24,230.970578654669,104.631726208604,184.582784387809,18.56297,40.929719375,47.2918925,85.443551875,18.8801,151.04,5,6465.91888416667,5060.79575375
"4131",2014-04-23,"NO 15/9-F-15 D",22.475,199.773930310647,106.656580193308,155.136832867012,22.0417537882269,11.7401510416667,44.6370974436351,26.9168894302736,16.29180668804,217.96,2,6465.91888416667,5060.79575375
"4132",2014-04-23,"NO 15/9-F-11 H",24,235.831538125,106.386644166667,166.8905075,28.4873570833333,11.4295077083333,68.941030625,65.1440654166667,40.35861,1278.99,8,6465.91888416667,5060.79575375
"4133",2014-04-24,"NO 15/9-F-11 H",24,235.704145357143,106.396780357143,166.803571785714,28.6416860714286,6.68383166666667,68.9005735714286,65.0629235714286,40.2798607142857,833.38,6,6158.8,5236.8
"4134",2014-04-24,"NO 15/9-F-15 D",19.69167,204.997626312131,106.290154135647,158.704730756315,16.8333429565344,10.226905625,46.2928955558162,24.8779633255382,17.6645260745432,192.44,3,6158.8,5236.8
"4135",2014-04-24,"NO 15/9-F-12 H",24,247.68587211139,101.207074997803,207.645290493104,19.3231502083333,51.5551852083333,40.9966060416667,88.271489375,12.3928341666667,200.67,8,6158.8,5236.8
"4136",2014-04-24,"NO 15/9-F-14 H",24,256.391532291667,100.02975,224.811147291667,20.9083097916667,100,31.580385,85.1657860416667,2.78102604166667,714.49,2,6158.8,5236.8
"4137",2014-04-25,"NO 15/9-F-12 H",24,246.620765773254,101.189919907845,207.269478858305,19.4724727083333,49.2988879166667,40.6049585416667,89.1437875,12.0109979166667,163.06,2,6412.50366208333,5423.6039125
"4138",2014-04-25,"NO 15/9-F-11 H",24,235.91356875,106.402975833333,166.910149375,28.8042889583333,11.41040375,69.003419375,65.9036525,40.3847354166667,1294.23,4,6412.50366208333,5423.6039125
"4139",2014-04-25,"NO 15/9-F-15 D",24,199.749247083333,106.622405833333,154.847998125,21.2861922916667,12.1334904166667,44.9012489583333,28.5267585416667,16.262746875,247.23,5,6412.50366208333,5423.6039125
"4140",2014-04-25,"NO 15/9-F-14 H",24,256.344845625,100.02975,224.707289583333,21.0554591666667,100,31.6375560416667,88.2411427083333,2.79165895833333,589.96,4,6412.50366208333,5423.6039125
"4141",2014-04-26,"NO 15/9-F-1 C",24,247.199052083333,108.052030208333,162.422241666667,17.189375946581,49.8445022916667,84.7768104166667,65.72369375,56.1479064583333,1345.78,4,6499.57536270833,5523.87621270833
"4142",2014-04-26,"NO 15/9-F-15 D",24,200.3367225,106.624040833333,155.501374583333,21.1637227083333,12.1142379166667,44.8353479166667,26.8268989583333,16.170905,244.07,4,6499.57536270833,5523.87621270833
"4143",2014-04-26,"NO 15/9-F-11 H",24,236.162231666667,106.401629166667,167.025138125,28.5423895833333,11.409794375,69.1370935416667,64.889185625,40.5026510416667,1280.42,10,6499.57536270833,5523.87621270833
"4144",2014-04-26,"NO 15/9-F-14 H",24,256.493053958333,100.029612083333,224.907597291667,21.0090258333333,100,31.5854566666667,86.8010241666667,2.7204125,583.71,8,6499.57536270833,5523.87621270833
"4145",2014-04-26,"NO 15/9-F-12 H",24,246.136950260322,102.060426958586,209.223539687963,19.4701154166667,59.8453866666667,38.493201875,88.77880625,9.84352729166667,173.54,2,6499.57536270833,5523.87621270833
"4146",2014-04-27,"NO 15/9-F-14 H",24,256.615710625,100.020372291667,224.9466625,21.1062714583333,100,31.669048125,88.252004375,2.76056333333333,584.82,5,6968.37556520833,5790.59162125
"4147",2014-04-27,"NO 15/9-F-15 D",24,200.533641666667,106.626384375,155.912260833333,21.4171829166667,12.063484375,44.6213808333333,30.4269104166667,15.931220625,243.12,7,6968.37556520833,5790.59162125
"4148",2014-04-27,"NO 15/9-F-11 H",24,236.664219791667,106.397873125,167.273146875,28.5062797916667,11.31994,69.3910729166667,66.36316875,40.728425625,1266.17,2,6968.37556520833,5790.59162125
"4149",2014-04-27,"NO 15/9-F-1 C",24,240.736416875,108.053803958333,159.899019791667,17.0714513226761,50.296981875,80.8373970833333,66.9337322916667,52.2017470833333,1349.56,2,6968.37556520833,5790.59162125
"4150",2014-04-27,"NO 15/9-F-12 H",24,247.016874724631,100.723305740442,214.424374406078,19.904951875,99.976064375,32.7953558333333,90.415074375,3.99104104166667,213.48,4,6968.37556520833,5790.59162125
"4151",2014-04-28,"NO 15/9-F-14 H",24,256.707350208333,100.01831,225.020779375,21.2457270833333,100,31.6865708333333,88.9924854166667,2.78018770833333,582.58,1,7116.85119708333,5838.53213541667
"4152",2014-04-28,"NO 15/9-F-11 H",24,235.893361666667,106.40779375,166.970413541667,28.6890614583333,11.505456875,68.922948125,67.5484052083333,40.2605239583333,1295.64,6,7116.85119708333,5838.53213541667
"4153",2014-04-28,"NO 15/9-F-15 D",24,200.226023125,106.641426666667,155.926094375,21.8639179166667,12.1997733333333,44.29992875,34.595033125,15.6004010416667,245.97,2,7116.85119708333,5838.53213541667
"4154",2014-04-28,"NO 15/9-F-1 C",24,235.020931458333,108.041636458333,157.68322,17.0765895175857,50.7358785416667,77.3377114583333,67.8483479166667,48.7075835416667,1345.61,1,7116.85119708333,5838.53213541667
"4155",2014-04-28,"NO 15/9-F-12 H",24,250.800761081575,100.638697451395,218.453198455212,20.0747114583333,99.939505,32.6476366666667,91.0161539583333,3.8504425,212.63,9,7116.85119708333,5838.53213541667
"4156",2014-04-29,"NO 15/9-F-15 D",24,200.016227916667,106.647861458333,155.868871458333,21.595933125,12.3465185416667,44.1473564583333,32.9916410416667,15.4437654166667,238.06,2,7468.19894395833,5755.02718416667
"4157",2014-04-29,"NO 15/9-F-11 H",24,235.973138125,106.41244625,166.974255833333,28.4525845833333,11.700076875,68.9988822916667,66.62895125,40.3342208333333,1267.79,2,7468.19894395833,5755.02718416667
"4158",2014-04-29,"NO 15/9-F-12 H",24,247.768943346163,100.703901049709,215.322059796654,19.9173097916667,99.811631875,32.7462583333333,90.4844520833333,3.93746520833333,202.33,9,7468.19894395833,5755.02718416667
"4159",2014-04-29,"NO 15/9-F-14 H",24,256.812205208333,100.01831,225.163155625,21.1318214583333,100,31.6490495833333,88.5549485416667,2.76101041666667,554.65,5,7468.19894395833,5755.02718416667
"4160",2014-04-29,"NO 15/9-F-1 C",24,232.743710416667,107.987806875,156.794893125,17.1955581556503,50.1139197916667,75.9488172916667,65.7069191666667,47.3757145833333,1279.46,9,7468.19894395833,5755.02718416667
"4161",2014-04-30,"NO 15/9-F-11 H",24,233.896540833333,106.437456041667,166.123023125,28.532156875,11.8413239583333,67.7735177083333,67.0314391666667,39.0927858333333,1256.92,9,7524.98312395833,5743.77628291667
"4162",2014-04-30,"NO 15/9-F-12 H",24,250.904817830632,100.630291340154,218.726479168932,19.7889977083333,99.8879160416667,32.55055,90.8521527083333,3.73718958333333,196.8,6,7524.98312395833,5743.77628291667
"4163",2014-04-30,"NO 15/9-F-15 D",24,199.973777708333,106.649970208333,155.864961458333,21.5126539583333,12.30913875,44.10881625,32.54529375,15.4032458333333,230.51,5,7524.98312395833,5743.77628291667
"4164",2014-04-30,"NO 15/9-F-14 H",24,256.9661775,100.01831,225.306510416667,21.0848358333333,100,31.6596670833333,88.7334789583333,2.742920625,539.32,8,7524.98312395833,5743.77628291667
"4165",2014-04-30,"NO 15/9-F-1 C",24,233.297777916667,107.893238958333,157.179385,17.2296382482349,48.9267902083333,76.1183929166667,62.7956439583333,47.6106035416667,1225.62,3,7524.98312395833,5743.77628291667
