DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,WI1,WI2
12/17/2011,NO 15/9-F-14 H,21.14167,241.0759891,102.8238893,201.3522635,17.69499754,67.40822854,39.72372558,87.59756769,10.07767506,1826.72,5169.82,5286.00
12/18/2011,NO 15/9-F-14 H,15.19167,244.1618703,102.7322002,202.6033458,13.07730523,45.04846938,41.55852446,84.06334661,11.31256907,1157.44,3688.43,3840.03
12/19/2011,NO 15/9-F-14 H,24,240.8300048,102.8083379,201.5600571,17.03078206,77.38827458,39.26994771,87.92808833,9.622801875,1904.27,6335.11,5788.00
12/20/2011,NO 15/9-F-14 H,24,241.019261,102.8180235,201.8205369,16.88708412,77.23952792,39.19872417,87.57172146,9.558322708,1898.2,6442.90,5741.90
12/21/2011,NO 15/9-F-14 H,24,241.2360489,102.8261117,202.1449406,16.72257543,77.37704854,39.0911083,87.72408,9.465562256,1893.13,6477.80,5736.83
12/22/2011,NO 15/9-F-14 H,24,241.4813844,102.8278988,202.4568333,16.49171154,77.39519646,39.02455104,87.67975917,9.396631458,1866.93,6158.60,6073.00
12/23/2011,NO 15/9-F-14 H,24,241.7459115,102.8251548,202.7743385,16.21945321,77.43297375,38.97157292,87.52740563,9.343621667,1854.96,5856.98,6371.75
12/24/2011,NO 15/9-F-14 H,17.975,242.2766904,102.8202375,203.0063043,14.45691261,58.22598708,39.2703861,87.24487411,9.69739506,1550.39,4316.03,4779.48
12/27/2011,NO 15/9-F-14 H,17.5,249.355868,102.6708286,204.4408877,14.98298335,43.74017438,44.91498029,79.07054029,14.43780486,1035.84,4566.89,3989.60
12/28/2011,NO 15/9-F-14 H,10.475,244.0388841,102.7988696,202.9725233,15.78449266,31.12195417,41.06636074,85.36007496,10.56077267,897.82,2760.80,2607.20
12/30/2011,NO 15/9-F-14 H,24,242.3416817,102.7520815,202.601054,15.43679901,77.69660708,39.74062771,87.13538354,9.352777292,1727.34,5854.22,5832.50
12/31/2011,NO 15/9-F-14 H,24,241.915906,102.7781813,202.9601646,15.59552611,80.18969167,38.95574146,86.41668396,8.872511458,1778.38,6034.10,5713.30
1/1/2012,NO 15/9-F-14 H,24,242.183649,102.7793477,203.3579619,15.50194933,81.16999042,38.82568708,86.44532771,8.73492375,1771.69,6085.90,5730.00
1/2/2012,NO 15/9-F-14 H,23.80833,242.7304154,102.7718006,203.3889966,14.38208998,81.06059771,39.34141884,86.00761965,9.231513364,1777.21,5845.26,5645.82
1/15/2012,NO 15/9-F-14 H,24,238.7895154,102.673469,198.5321985,18.80462756,78.93041917,40.25731688,85.20650938,10.53437458,1931.14,5468.05,5383.67
1/16/2012,NO 15/9-F-14 H,24,238.7634875,102.7356673,199.2912283,18.93825503,79.51621083,39.47225917,86.57977875,9.829690417,1983.54,6785.75,5969.54
1/17/2012,NO 15/9-F-14 H,24,239.4540029,102.7786008,200.4681521,19.89922598,83.05313292,38.98585083,87.01536729,9.365662917,1984.97,4842.70,7052.70
1/18/2012,NO 15/9-F-14 H,24,239.2776927,102.7891979,200.2956415,20.96988823,85.40607333,38.98205125,86.11306667,9.332070417,2004.73,3715.10,7982.59
1/19/2012,NO 15/9-F-14 H,24,238.9641029,102.7984469,199.7656031,21.05364081,84.41719375,39.19849979,86.45032917,9.520952292,2024.63,3621.64,6980.75
1/20/2012,NO 15/9-F-14 H,24,239.1565481,102.8021879,199.8337908,19.03559248,79.359375,39.32275729,87.35868229,9.663046042,1999.83,7225.64,5582.28
1/21/2012,NO 15/9-F-14 H,13.175,240.2698854,102.7998822,200.326116,17.25634151,42.44166792,39.94376941,86.73430989,10.38948535,1246.64,3747.58,2477.76
1/22/2012,NO 15/9-F-14 H,19.49167,246.6230777,102.6801817,202.6761228,15.85866654,56.32311417,43.9469549,81.4289593,13.74590817,1478.51,4446.25,4657.96
1/23/2012,NO 15/9-F-14 H,24,239.8533323,102.781945,200.8706729,19.15827762,81.91284,38.98265938,88.08621188,9.352816458,1865.29,6865.58,4347.74
1/24/2012,NO 15/9-F-14 H,24,240.2627081,102.7850358,201.5316279,19.41416008,83.55137875,38.73108021,87.74532146,9.1271625,1851.56,6878.99,7164.99
1/25/2012,NO 15/9-F-14 H,16.34167,240.9950166,102.7825273,202.4792551,15.64580946,62.27923896,38.5157615,85.29576382,9.011841463,1456.87,4010.02,4132.67
1/28/2012,NO 15/9-F-14 H,24,244.8644829,102.7096979,202.6723869,20.29297724,74.74411333,42.19209604,84.29781854,11.52753042,1721.18,5834.04,6004.31
1/29/2012,NO 15/9-F-14 H,5.50834,257.0122856,102.6252637,203.9953165,17.14303651,9.947640417,53.01696911,80.66886313,18.30463281,94.96,4181.07,4785.67
1/31/2012,NO 15/9-F-14 H,24,239.2617481,105.9539798,171.8317656,20.29594556,21.6176025,67.4299825,73.69276104,36.51361708,992.31,2620.08,3151.91
2/1/2012,NO 15/9-F-14 H,24,221.2505008,106.1103535,173.0524581,11.97220576,32.700935,48.19804271,83.44682583,17.13487208,1298.84,4471.00,4578.00
2/2/2012,NO 15/9-F-14 H,24,222.7009552,105.8610683,175.3355256,15.5787245,32.60709875,47.36542958,84.40806271,16.31340208,1360.83,4832.86,4910.77
2/3/2012,NO 15/9-F-14 H,24,223.3809183,105.7220921,176.2421752,16.84469745,32.58043271,47.13874313,83.88839792,16.07707,1342.41,5683.00,6014.00
2/4/2012,NO 15/9-F-14 H,24,224.641725,105.5941108,177.6198642,18.78669318,32.55692292,47.02186083,81.07345583,15.88333542,1311.87,5701.00,6253.00
2/5/2012,NO 15/9-F-14 H,24,225.0626138,105.4843483,178.3466306,18.95069038,32.48750688,46.71598313,83.25600042,15.55462125,1283.47,5476.16,5208.60
2/6/2012,NO 15/9-F-14 H,24,222.8075188,105.4149967,177.8429023,18.18567086,34.12337375,44.96461646,85.59592563,13.85354125,1301.74,5143.00,4618.34
2/7/2012,NO 15/9-F-14 H,24,220.1288608,105.3640635,177.2429454,17.52103518,36.7229175,42.88591542,84.25728438,11.75656667,1269.47,5013.28,4922.54
2/8/2012,NO 15/9-F-14 H,24,220.2180077,105.2892985,177.5205898,17.44065442,36.90536333,42.69741792,82.9146425,11.62134063,1271.31,5000.30,4953.90
2/9/2012,NO 15/9-F-14 H,20.66666,226.5465486,105.1200521,180.8408662,16.89887509,29.47946125,45.70568241,79.959293,14.18418484,1053.2,3916.10,4085.00
2/10/2012,NO 15/9-F-14 H,24,218.855529,105.2216783,177.6041292,17.17272863,37.44116667,41.25139979,82.68011729,12.27928646,1247.14,5932.88,6698.58
2/11/2012,NO 15/9-F-14 H,24,219.7147798,105.1529996,178.2490369,17.33752429,37.31383438,41.46574292,84.39858167,11.5927775,1276.12,5921.53,6419.29
2/12/2012,NO 15/9-F-14 H,24,219.5963492,105.1058973,178.3552167,17.08799651,39.04560083,41.2411325,86.16941354,10.00078479,1301.47,4818.37,4805.56
2/13/2012,NO 15/9-F-14 H,24,219.1911721,105.0742758,178.5961158,16.68881948,40.09003604,40.59505625,85.46558583,9.405428958,1283.33,4851.65,4809.07
2/14/2012,NO 15/9-F-14 H,24,219.0926702,105.0314467,178.8547808,16.53286711,40.71410354,40.23788938,85.74837417,9.041988542,1299.87,4899.44,4788.96
2/15/2012,NO 15/9-F-14 H,24,219.1603067,104.9873631,179.2093906,16.35502008,41.23933,39.95091604,85.57701146,8.771643125,1294.81,4908.13,4791.46
2/16/2012,NO 15/9-F-14 H,24,219.1669877,104.9481502,179.5052919,16.22932323,41.72656646,39.66169583,85.73359688,8.488655417,1295.53,5368.86,4757.72
2/17/2012,NO 15/9-F-14 H,24,219.3866065,104.9100296,179.8446856,16.14602799,41.85584417,39.54192083,85.54399292,8.351718125,1285.7,5151.97,4799.00
2/18/2012,NO 15/9-F-14 H,24,219.2857694,104.8780321,179.9963258,15.8360208,42.32240563,39.28944354,84.67256021,8.092140417,1275.18,5003.72,4788.93
2/19/2012,NO 15/9-F-14 H,24,219.1295667,104.8488146,180.0262827,15.82280991,42.80546271,39.10328396,85.05579479,7.904828125,1263.41,5005.69,4694.84
2/20/2012,NO 15/9-F-14 H,24,218.9496735,104.8201448,180.0483635,15.46911265,43.09684375,38.90131,83.89700542,7.689835417,1252.54,5128.42,4612.87
2/21/2012,NO 15/9-F-14 H,24,219.0223667,104.7878477,180.17525,15.89012941,43.21082292,38.84711667,85.70616542,7.653961667,1247.26,5049.61,4666.28
2/22/2012,NO 15/9-F-14 H,24,219.2287549,104.7541481,180.3852464,15.67918745,42.26623,38.84350851,84.38389106,7.639208723,1246.47,4980.35,4729.97
2/23/2012,NO 15/9-F-14 H,24,219.086941,104.7229085,180.48585,15.76388361,43.73947333,38.60109104,85.35412188,7.427922083,1249.37,4945.15,4770.97
2/24/2012,NO 15/9-F-14 H,24,219.1440767,104.6896731,180.5959733,15.82743654,44.04675146,38.54810333,85.58075,7.352305208,1248.61,4958.69,4778.30
2/25/2012,NO 15/9-F-14 H,24,219.1784629,104.656885,180.718955,15.96139429,44.536745,38.45950792,86.21041375,7.268017292,1250.39,5039.14,4728.60
2/26/2012,NO 15/9-F-14 H,24,219.2853908,104.6233817,180.9195367,15.88454462,44.72020438,38.36585417,85.80921458,7.185963333,1248.86,4875.90,4762.60
2/27/2012,NO 15/9-F-14 H,24,219.3212679,104.5915663,181.0162971,15.72963316,44.98081729,38.30497083,84.99937563,7.09635,1247.61,4995.76,4745.46
2/28/2012,NO 15/9-F-14 H,24,219.2802167,104.5613119,181.1182715,15.79984357,45.2254525,38.16194521,85.36956333,6.948964792,1247.75,5007.01,4750.89
2/29/2012,NO 15/9-F-14 H,24,219.4872031,104.5289831,181.3240963,16.05990013,45.19274,38.16310688,86.33837979,6.957768542,1243.1,5045.86,4733.63
3/1/2012,NO 15/9-F-14 H,24,219.4693902,104.4978558,181.433905,15.96712259,45.566915,38.03548521,85.87829313,6.8034825,1237.67,5207.57,4556.47
3/2/2012,NO 15/9-F-14 H,24,219.1258083,104.4742533,181.4333842,15.9584999,46.44390167,37.69242417,86.24094875,6.476067708,1244.07,5141.51,4645.02
3/3/2012,NO 15/9-F-14 H,24,219.3597594,104.4425202,181.7745427,15.21769337,46.28309833,37.58521667,82.11381729,6.382586875,1237,5102.23,4688.06
3/4/2012,NO 15/9-F-14 H,24,219.1911794,104.417191,181.8457254,15.53542394,48.00932083,37.34545396,84.21188604,6.150652083,1246.93,5136.73,4676.62
3/5/2012,NO 15/9-F-14 H,24,219.3229277,104.3868325,182.016945,15.9135662,48.96177146,37.30598271,85.87460938,6.075564375,1248.95,5164.26,4672.08
3/6/2012,NO 15/9-F-14 H,24,219.3127177,104.3591069,182.3098021,15.62203802,49.70982125,37.00291563,84.41566271,5.78842,1249.25,5334.90,4513.00
3/7/2012,NO 15/9-F-14 H,24,219.2998413,104.3318683,182.4484894,15.58445636,50.45767604,36.85135188,83.99438021,5.632295417,1251.91,5421.00,4449.00
3/8/2012,NO 15/9-F-14 H,24,219.4525581,104.3040979,182.5901042,15.77873899,50.46523083,36.86245396,84.67733875,5.629918333,1246.71,5373.00,4520.00
3/9/2012,NO 15/9-F-14 H,24,219.577067,104.2739864,182.7316173,15.80355992,50.4561725,36.84544964,84.39367978,5.627159879,1244.24,5199.00,4701.00
3/10/2012,NO 15/9-F-14 H,24,218.9748632,104.1059917,182.4187967,16.31270652,51.39925052,36.55606652,85.74542557,5.38833997,1244.19,5141.00,4756.00
3/11/2012,NO 15/9-F-14 H,24,219.3253385,104.2300342,182.852436,16.17245915,52.23724688,36.4729025,86.31488771,5.259561667,1236.49,5145.00,4773.00
3/12/2012,NO 15/9-F-14 H,24,219.4950527,104.2033571,183.0249994,16.22378064,52.62950271,36.47005333,86.298935,5.257038333,1237.53,5139.00,4777.00
3/13/2012,NO 15/9-F-14 H,22.58334,222.2210127,104.1410319,184.9491858,16.78422117,47.90052208,37.27182684,85.60163857,6.252238291,1081.88,4322.97,4213.05
3/14/2012,NO 15/9-F-14 H,24,219.4446204,104.1651144,183.3250056,16.25040229,51.6651975,36.11961479,86.27309375,5.417327708,1221.75,4462.88,4678.65
3/15/2012,NO 15/9-F-14 H,23.25,222.6436727,104.0958963,184.90112,16.57224122,47.93442333,37.74255277,84.93731038,6.923264164,1076.12,4401.90,4672.16
3/16/2012,NO 15/9-F-14 H,24,219.7627594,104.1111554,183.5924975,16.23751771,52.74601833,36.17026188,85.30363688,5.068982292,1202.91,5271.52,5482.67
3/17/2012,NO 15/9-F-14 H,24,219.5243792,104.0857527,183.5103058,16.38446601,54.72831438,36.01407333,85.95174563,4.765740625,1215.32,5140.49,4876.83
3/18/2012,NO 15/9-F-14 H,24,219.5595134,104.0602711,183.5997226,16.44150061,54.28117063,35.95979085,86.14719936,4.717340851,1220.05,5144.17,4881.00
3/19/2012,NO 15/9-F-14 H,24,219.5847196,104.0276235,183.7689673,16.45049184,57.5770775,35.81575229,85.10707396,4.577120417,1224.73,3876.51,4079.68
3/20/2012,NO 15/9-F-14 H,24,219.47895,103.9970152,183.8152485,16.52468274,59.06967229,35.66370146,84.94123563,4.411995417,1234.65,4912.94,5155.61
3/21/2012,NO 15/9-F-14 H,24,219.7083181,103.9677935,184.0309435,16.67808199,59.78216229,35.67737458,85.92498458,4.443047292,1241.7,4815.52,5320.84
3/22/2012,NO 15/9-F-14 H,24,219.7483842,103.941199,184.1637985,16.82240642,61.20568917,35.58458563,86.92972188,4.346846458,1246.38,4865.49,5298.66
3/23/2012,NO 15/9-F-14 H,24,233.430531,103.7184796,190.612825,17.13952948,46.968935,42.81770604,84.75183354,11.47743708,1031.18,4890.23,4922.96
3/24/2012,NO 15/9-F-14 H,24,272.5409931,103.0380448,204.4626933,17.17388399,8.20783125,68.07829979,76.04021417,36.35004438,239.26,4483.96,4460.42
3/25/2012,NO 15/9-F-14 H,23,273.4299489,103.050318,202.9685873,17.17338683,7.974704565,70.46136159,74.83983091,38.85318432,370.83,3559.94,4298.80
3/26/2012,NO 15/9-F-14 H,24,272.829334,103.0755,202.2331215,17.17371921,7.957581042,70.5962125,75.97786104,39.02280979,391.64,3539.47,3821.77
3/27/2012,NO 15/9-F-14 H,24,253.8776165,103.3715431,195.0055835,17.15992099,24.54547083,58.87203292,80.02278938,27.26821563,690.78,3646.75,4004.41
3/28/2012,NO 15/9-F-14 H,24,220.6392777,103.902685,184.5118596,16.84340319,58.87948292,36.12741813,86.75567521,4.823714792,1268.24,4911.37,5249.52
3/29/2012,NO 15/9-F-14 H,24,219.530354,103.8432081,183.9272127,16.95906284,64.15996438,35.60314125,86.4106775,4.286665,1272,4087.36,4094.17
3/30/2012,NO 15/9-F-14 H,24,219.2346856,103.8032035,184.1004098,17.08452752,73.16026729,35.13427583,86.43139708,3.827141042,1293.04,5144.82,4895.11
3/31/2012,NO 15/9-F-14 H,24,219.0469135,103.7831644,184.2337496,17.2768073,88.12883563,34.81316396,86.22154042,3.487245417,1298.19,5171.23,4767.75
4/1/2012,NO 15/9-F-14 H,24,218.9515575,103.7657581,184.3176025,18.00747806,100,34.633955,86.31650438,3.304453125,1301.05,5121.10,4861.02
4/2/2012,NO 15/9-F-14 H,24,218.9894069,103.7482056,184.3570892,18.04104491,100,34.63231771,86.42508854,3.305626667,1309.04,5126.99,4905.40
4/3/2012,NO 15/9-F-14 H,24,219.0517888,103.7397238,184.4550446,18.18792215,100,34.59674417,86.02034958,3.289920208,1305.86,5164.10,4868.98
4/4/2012,NO 15/9-F-14 H,24,219.2088375,103.7296642,184.5874023,18.07096293,100,34.62143521,86.56297896,3.313689583,1301.89,5095.30,5094.45
4/5/2012,NO 15/9-F-14 H,24,219.4658508,103.7156015,184.8832098,18.43626138,100,34.58264104,85.66130208,3.286170625,1299.73,5091.87,5201.10
4/6/2012,NO 15/9-F-14 H,24,219.7228388,103.6964535,185.1170308,18.19855555,100,34.60580792,86.60244771,3.291897292,1294.63,5205.10,4997.48
4/7/2012,NO 15/9-F-14 H,24,220.0414346,103.6732648,185.486266,18.27172629,100,34.55516854,86.6471825,3.213084167,1289.54,4987.90,5189.07
4/8/2012,NO 15/9-F-14 H,24,220.4068233,103.6442508,185.9421108,18.84755827,100,34.4647125,85.69758708,3.157293542,1279.75,5090.20,5111.35
4/9/2012,NO 15/9-F-14 H,24,220.7332875,103.6144063,186.2438865,18.74852316,100,34.48940104,86.16177479,3.186428333,1276.84,4988.43,5126.50
4/10/2012,NO 15/9-F-14 H,24,220.9795035,103.5843258,186.4829992,18.81905478,100,34.49650438,86.22748938,3.16621375,1251.35,4993.03,5103.01
4/11/2012,NO 15/9-F-14 H,24,221.3506206,103.5517604,186.8445917,18.31090242,100,34.50602896,86.96493479,3.168389583,1241.47,4890.85,5207.74
4/12/2012,NO 15/9-F-14 H,24,221.5613392,103.5205763,187.0896183,18.38476309,100,34.47172083,86.90616375,3.1340425,1234.71,4860.01,5244.90
4/13/2012,NO 15/9-F-14 H,24,221.681585,103.4940677,187.24593,18.63554599,100,34.435655,86.66009146,3.133594792,1214.18,4889.25,5228.06
4/14/2012,NO 15/9-F-14 H,24,221.823495,103.4701967,187.3895527,18.65097374,100,34.43394229,86.66282813,3.133149375,1208.85,4867.51,5247.33
4/15/2012,NO 15/9-F-14 H,24,222.1079871,103.4427723,187.7103271,18.87980213,100,34.39766,86.41182229,3.104656042,1200.95,4851.49,5272.47
4/16/2012,NO 15/9-F-14 H,24,222.4230238,103.415265,188.0245696,18.80752791,100,34.39845417,86.43567813,3.097081458,1198.34,4856.32,5263.15
4/17/2012,NO 15/9-F-14 H,24,222.6411304,103.390934,188.3613104,21.07580762,100,34.27982,83.59025292,2.974861458,1193.74,4875.12,5242.77
4/18/2012,NO 15/9-F-14 H,24,222.8577806,103.3676194,188.5428131,19.89276476,100,34.3149675,85.36044729,2.989025208,1179.1,5164.71,5435.31
4/19/2012,NO 15/9-F-14 H,24,222.9899038,103.3427256,188.7377727,20.0708479,100,34.25213104,85.17055771,2.910316667,1177.26,4527.00,4561.00
4/20/2012,NO 15/9-F-14 H,24,223.1427852,103.3165681,188.9077535,20.66815358,100,34.23503167,84.532595,2.934479792,1175.13,5291.00,5447.73
4/21/2012,NO 15/9-F-14 H,24,221.6227629,103.3126392,188.3599913,19.43856325,100,33.26277167,85.7402225,3.163843125,1191.85,3699.58,3913.27
4/22/2012,NO 15/9-F-14 H,24,220.6759929,103.2984523,187.9954119,18.47390267,100,32.68058104,86.59638042,3.364099583,1192.68,5332.10,5469.29
4/23/2012,NO 15/9-F-14 H,24,220.8783444,103.2772996,188.2079554,18.47177284,100,32.67038896,86.59653333,3.315688958,1185.21,5418.00,5399.00
4/24/2012,NO 15/9-F-14 H,24,221.058541,103.2582215,188.3973777,18.1623759,100,32.66116333,86.85074958,3.298989375,1182.72,5390.40,5453.15
4/25/2012,NO 15/9-F-14 H,24,221.074874,103.2359496,188.4324421,18.44558568,100,32.64243188,86.62289104,3.27373,1181.92,4059.86,3963.55
4/26/2012,NO 15/9-F-14 H,24,221.0763783,103.2101479,188.4797202,18.62074447,100,32.59665813,86.48582792,3.25474125,1178.22,5242.39,5572.81
4/27/2012,NO 15/9-F-14 H,24,221.3335223,103.189949,188.6872133,18.23471594,100,32.64630896,86.75395188,3.309128125,1170.75,5082.66,5767.31
4/28/2012,NO 15/9-F-14 H,24,221.5703196,103.1739606,188.904835,18.19835737,100,32.66548458,86.71622813,3.312053333,1187.91,4069.00,5120.36
4/29/2012,NO 15/9-F-14 H,24,221.7336694,103.1520798,189.093315,18.34005091,100,32.64035438,86.55804188,3.305978958,1030.3,3984.94,4055.09
4/30/2012,NO 15/9-F-14 H,24,221.7698085,103.126576,189.1338583,17.99830907,97.91666667,32.63595021,86.51510915,3.288194894,1074.82,5149.44,5591.08
5/1/2012,NO 15/9-F-14 H,24,222.0062667,103.1080631,189.3418269,18.02099423,100,32.66443979,86.70316875,3.337597083,1092.16,5045.21,5741.38
5/2/2012,NO 15/9-F-14 H,24,222.3623375,103.0869671,189.6692573,17.5578312,100,32.69308021,86.85861583,3.339599792,1096.64,4952.05,5684.93
5/3/2012,NO 15/9-F-14 H,24,222.4760831,103.0682535,189.79229,17.26274811,100,32.68379313,86.98484958,3.326425417,1116.23,4480.10,4561.14
5/4/2012,NO 15/9-F-14 H,24,222.4493175,103.0390802,189.7939183,17.67232573,100,32.65539917,86.68927625,3.698787292,1123.24,3795.77,3791.67
5/5/2012,NO 15/9-F-14 H,24,223.8978898,102.9844071,191.1966352,17.85975027,100,32.70125458,85.93462042,3.326906458,1126.07,4491.39,4525.94
5/6/2012,NO 15/9-F-14 H,24,224.3160765,102.9545421,191.5883804,17.42625363,100,32.72769604,85.95422333,3.361386458,1129,5368.80,5472.83
5/7/2012,NO 15/9-F-14 H,24,224.836336,102.9269944,192.0793254,16.75750423,100,32.75701063,86.013155,3.376301667,1179.46,5378.06,5412.74
5/8/2012,NO 15/9-F-14 H,24,226.4018515,102.8550102,193.5746931,18.00338617,100,32.82715833,83.80160708,3.43989,1189.93,3880.43,4092.81
5/9/2012,NO 15/9-F-14 H,24,226.4190027,102.8265952,193.5539496,14.59425874,100,32.86505313,86.17536271,3.466932917,1189.84,5514.00,3400.30
5/10/2012,NO 15/9-F-14 H,24,226.6621231,102.8055754,193.7753448,14.82625769,100,32.88677833,85.88847542,3.483520208,1185.93,4460.93,6371.70
5/11/2012,NO 15/9-F-14 H,24,226.6507723,102.7907696,193.7892429,15.19544735,100,32.86152938,85.67929417,3.4773575,1184.22,3464.50,5476.10
5/12/2012,NO 15/9-F-14 H,24,226.9286383,102.7687054,194.0282671,14.88621264,100,32.90037125,85.66349771,3.469617708,1166.43,4560.40,5900.90
5/13/2012,NO 15/9-F-14 H,24,226.8136554,102.7553471,194.0383288,17.22594271,100,32.77532667,83.94509896,3.392571667,1166.5,4648.35,5826.90
5/14/2012,NO 15/9-F-14 H,24,226.9725715,102.7381671,194.1699544,17.47334101,100,32.80261708,83.47634958,3.394373333,1166.23,5230.10,5665.50
5/15/2012,NO 15/9-F-14 H,24,227.018776,102.7261627,194.1926806,14.23327652,100,32.82609542,85.96753021,3.427761667,1163.17,5611.99,5270.85
5/16/2012,NO 15/9-F-14 H,24,227.0816835,102.7148567,194.2729596,14.87052562,100,32.80872396,85.51170833,3.406189167,1160.68,5665.64,5253.24
5/17/2012,NO 15/9-F-14 H,24,227.0741835,102.7054048,194.2719779,14.56812651,100,32.80220563,85.72497979,3.409857083,1162.85,5688.42,5236.42
5/18/2012,NO 15/9-F-14 H,24,227.1380325,102.6950577,194.3209825,13.8866081,100,32.81705,86.11519375,3.427335,1162.85,5057.29,5125.62
5/19/2012,NO 15/9-F-14 H,24,226.990155,102.6810138,194.2157383,14.4324164,100,32.77441667,85.90709229,3.393698958,1164.67,4304.07,4427.60
5/20/2012,NO 15/9-F-14 H,24,226.8160685,102.6642946,194.067869,14.50496728,100,32.74819958,86.03723854,3.392645625,1141.37,4381.23,4461.25
5/21/2012,NO 15/9-F-14 H,24,226.9965858,102.6464646,194.2528415,13.7842359,100,32.74374438,86.33227021,3.384414583,1141.93,5227.99,5663.29
5/22/2012,NO 15/9-F-14 H,21.08334,236.5037058,102.5182532,198.5419577,18.37413298,70.91305042,37.96174816,83.49474382,6.916338305,868.7,3849.63,4304.07
5/23/2012,NO 15/9-F-14 H,24,227.66552,102.6169885,194.8431631,14.72775651,99.81433188,32.82235688,85.05578042,3.293231042,1059.44,5229.67,5544.79
5/24/2012,NO 15/9-F-14 H,24,227.9967154,102.6079713,195.1087963,14.04656044,100,32.88791917,85.23837042,3.238692292,1087.94,4280.30,4179.86
5/25/2012,NO 15/9-F-14 H,24,228.6368183,102.5714102,195.2363096,12.4728191,100,33.40050875,86.1145625,3.084509375,1095.56,4267.18,3994.54
5/26/2012,NO 15/9-F-14 H,24,228.2301779,102.5563154,194.9890904,12.10650773,100,33.2410875,86.74516042,3.205301042,1105.91,5378.76,5520.23
5/27/2012,NO 15/9-F-14 H,24,227.5015427,102.5605523,194.7944552,12.28777286,100,32.7070875,86.98257896,3.325218542,1116.86,5258.88,5704.33
5/28/2012,NO 15/9-F-14 H,24,227.6174873,102.551094,194.9011277,12.56276683,100,32.71635958,86.76863833,3.33117375,1126.57,5200.19,5765.84
5/29/2012,NO 15/9-F-14 H,24,227.5901677,102.5364738,194.8805152,13.29094484,100,32.7096525,86.39036188,3.323358958,1131.35,3579.11,4368.89
5/30/2012,NO 15/9-F-14 H,24,227.4975096,102.5199146,194.7979156,13.51399786,100,32.69959396,86.39646208,3.32824,1124.79,5456.01,5480.17
5/31/2012,NO 15/9-F-14 H,24,227.6072933,102.5102504,194.9126423,13.19960791,100,32.69465104,86.52457229,3.320391875,1125.44,5423.36,5533.64
6/1/2012,NO 15/9-F-14 H,24,227.6683779,102.4991946,194.9888644,13.79831113,100,32.67951354,86.09737688,3.291987917,1124.75,4085.00,4136.00
6/2/2012,NO 15/9-F-14 H,24,227.5038888,102.4812981,194.8597846,14.0664454,100,32.64410417,86.13668125,3.275293542,1122.99,4584.43,4663.00
6/3/2012,NO 15/9-F-14 H,24,227.5787681,102.4716996,194.9400079,13.92970414,100,32.63876021,86.18808167,3.268915833,1117.51,5403.00,5537.00
6/4/2012,NO 15/9-F-14 H,24,227.6941517,102.4652635,195.0612031,13.93638599,100,32.63294854,86.0844625,3.264535833,1115.89,5381.00,5588.00
6/5/2012,NO 15/9-F-14 H,24,228.0782977,102.4548867,195.250056,13.20089887,100,32.82824167,86.36566438,3.242772708,1111.91,5099.73,5364.04
6/6/2012,NO 15/9-F-14 H,24,227.7613704,102.4447356,195.150055,14.20800242,100,32.61131542,85.88840729,3.244781458,1117.1,3939.51,3941.90
6/7/2012,NO 15/9-F-14 H,24,227.6772569,102.4288921,195.1261554,14.78984755,100,32.55110146,85.53820729,3.189647917,1101.77,5177.82,5228.17
6/8/2012,NO 15/9-F-14 H,24,227.8104233,102.4217535,195.2794504,15.51450445,100,32.53097292,84.60216604,3.157352083,1097.85,5446.62,5489.20
6/9/2012,NO 15/9-F-14 H,24,227.9644446,102.4150146,195.3421629,13.79896853,100,32.62228167,86.13288396,3.244592917,1097.36,5488.20,5481.02
6/10/2012,NO 15/9-F-14 H,24,228.0561158,102.4068398,195.4082775,13.01067942,100,32.64783833,86.67647479,3.259164792,1102.01,4433.78,4610.47
6/11/2012,NO 15/9-F-14 H,24,228.3037994,102.385226,195.4620656,13.11181892,100,32.84173375,86.56214833,3.176296458,1086.48,4265.62,4651.04
6/12/2012,NO 15/9-F-14 H,24,227.9912285,102.3801646,195.4080402,13.62894681,100,32.58318833,86.39072292,3.205074167,1095.9,5385.42,5588.45
6/13/2012,NO 15/9-F-14 H,23.16667,231.2793087,102.3361432,196.8709119,14.61349077,100,34.40839674,85.58869189,4.993425819,935.42,4969.95,4824.38
6/14/2012,NO 15/9-F-14 H,24,228.2763077,102.3704327,195.6434054,13.43801726,100,32.63290229,86.35216938,3.257174792,1055.05,5533.03,5615.70
6/15/2012,NO 15/9-F-14 H,24,228.3683394,102.3643615,195.7317271,13.42143469,100,32.63661229,86.31660583,3.274346875,1068.47,4452.16,4476.59
6/16/2012,NO 15/9-F-14 H,24,228.2339673,102.3432908,195.6259652,13.75289312,100,32.60800208,86.31149708,3.22675125,1077.27,3515.66,3638.42
6/17/2012,NO 15/9-F-14 H,24,228.1895121,102.327321,195.5998356,13.56939635,100,32.58967646,86.60615354,3.217781042,1081.03,5487.21,5552.66
